id,name,uri,artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2iwuVfywrt9K29Rc8opPOp,This One's For You (feat. Zara Larsson) - Faustix Remix; Official Song UEFA EURO 2016,spotify:track:2iwuVfywrt9K29Rc8opPOp,"David Guetta, Zara Larsson, Faustix, ",0.00676,0.554,0.798,0.000334,0.0502,-5.821,0.0411,109.967,0.47
6wDKGtbPpF9xPMRv7bswQN,Dead Sea,spotify:track:6wDKGtbPpF9xPMRv7bswQN,"The Lumineers, ",0.81,0.713,0.319,0.00000571,0.142,-11.099,0.028,94.043,0.471
3xeHFCZZvMGVK0LrJld3Yb,Slumber Party,spotify:track:3xeHFCZZvMGVK0LrJld3Yb,"Britney Spears, ",0.208,0.728,0.767,0,0.0795,-7.022,0.0679,135.025,0.472
5p4NAxNDdex3XYanOqwyGI,Samba da Bênç¦o,spotify:track:5p4NAxNDdex3XYanOqwyGI,"Toquinho, ",0.702,0.6,0.604,0.205,0.121,-10.829,0.0453,84.953,0.473
7is9tMXN65NMBWAVI36ajW,Man On Fire,spotify:track:7is9tMXN65NMBWAVI36ajW,"Edward Sharpe & The Magnetic Zeros, ",0.779,0.476,0.478,0.117,0.103,-11.766,0.0395,89.06,0.475
3UHS5JIivOXh3pEFtxyIO2,Write On Me,spotify:track:3UHS5JIivOXh3pEFtxyIO2,"Fifth Harmony, ",0.359,0.441,0.692,0.00000194,0.161,-5.427,0.128,189.879,0.475
7JGqyqdzijtJeqVRhADFZd,Bring Back the Summer (feat. OLY),spotify:track:7JGqyqdzijtJeqVRhADFZd,"Rain Man, OLY, ",0.0691,0.654,0.752,0.00000179,0.077,-3.676,0.0316,97.998,0.475
3YlrH4ydAKkxuej6F4Nnkl,This Girl (Kungs Vs. Cookin' On 3 Burners),spotify:track:3YlrH4ydAKkxuej6F4Nnkl,"Kungs, Cookin' On 3 Burners, ",0.0865,0.786,0.69,0.0000903,0.238,-4.665,0.04,122.006,0.477
23Lgoeqq4qXv5ma7YZmA06,La Tanga,spotify:track:23Lgoeqq4qXv5ma7YZmA06,"Oro Solido, ",0.14,0.652,0.844,0.00000224,0.0845,-5.552,0.189,84.88,0.477
2pygzLN7fwCgeW5FNaugEm,What You Don't Do - Tom Misch Remix,spotify:track:2pygzLN7fwCgeW5FNaugEm,"Lianne La Havas, Tom Misch, ",0.334,0.704,0.511,0.137,0.113,-6.778,0.131,93.989,0.478
2Imlbw05FhPRzWNyS2tokZ,I Was An Eagle,spotify:track:2Imlbw05FhPRzWNyS2tokZ,"Laura Marling, ",0.736,0.338,0.317,0.000466,0.12,-13.835,0.0463,92.413,0.478
3RqvD3ZcpLHQI4mdcGdIZ1,Color Pop - Radio Edit,spotify:track:3RqvD3ZcpLHQI4mdcGdIZ1,"twoloud, Kaaze, ",0.0398,0.567,0.983,0.000512,0.351,-3.813,0.0759,128.009,0.478
37R0bQOQj5a7DOqh1TGzvB,One Call Away,spotify:track:37R0bQOQj5a7DOqh1TGzvB,"Charlie Puth, ",0.403,0.667,0.613,0,0.115,-5.353,0.0344,91.024,0.479
2UnjLIBORWFqHmYrmzttg8,Deep Down Low,spotify:track:2UnjLIBORWFqHmYrmzttg8,"Valentino Khan, ",0.00419,0.792,0.906,0.586,0.061,-1.538,0.0592,126.016,0.479
7fArBkBSsaUF5mOcpTL56I,Eyes,spotify:track:7fArBkBSsaUF5mOcpTL56I,"Rogue Wave, ",0.821,0.642,0.462,0.00000255,0.106,-8.026,0.0294,130.018,0.482
1ulDt6ySVbMbzZCBO6hSfb,Little Talks,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,"Julia Sheer & Jon D, ",0.873,0.637,0.263,0,0.164,-9.094,0.0399,97.423,0.483
3t6bWEYhEgvSYlLSqW8v4J,Swingin Party,spotify:track:3t6bWEYhEgvSYlLSqW8v4J,"Kindness, ",0.0426,0.81,0.685,0.348,0.0928,-8.671,0.0412,109.949,0.484
6hBmL5yVbXDHSWX6GbuogP,Had To Hear,spotify:track:6hBmL5yVbXDHSWX6GbuogP,"Real Estate, ",0.135,0.556,0.765,0.732,0.149,-7.474,0.0319,125.72,0.485
4zuZZ7RAbJ8fkuUxrISlj6,Carousel,spotify:track:4zuZZ7RAbJ8fkuUxrISlj6,"Miner, ",0.0566,0.362,0.738,0,0.143,-4.821,0.0331,121.793,0.487
7zsXy7vlHdItvUSH8EwQss,Cold Water,spotify:track:7zsXy7vlHdItvUSH8EwQss,"Major Lazer, Justin Bieber, MØ, ",0.055,0.602,0.797,0,0.187,-5.084,0.0534,92.928,0.487
5ScMaEiUXf9BATTbDKNFq8,Where Are Ü Now (with Justin Bieber) - Marshmello Remix,spotify:track:5ScMaEiUXf9BATTbDKNFq8,"Jack Ü, Skrillex, Diplo, Justin Bieber, Marshmello, ",0.00266,0.572,0.863,0.000307,0.127,-4.128,0.0424,141.919,0.487
6CAa0NViZe37OrcAg1KJB1,Skies,spotify:track:6CAa0NViZe37OrcAg1KJB1,"Juicy M, Endemix, ",0.000778,0.592,0.776,0.0879,0.41,-7.037,0.0374,127.99,0.487
4XymYQMoYQM7tvquz1ep9h,Cool,spotify:track:4XymYQMoYQM7tvquz1ep9h,"Alesso, Roy English, ",0.0277,0.532,0.847,0,0.451,-2.408,0.0312,128.01,0.492
0P6RjFd2HgG2AXJadQuGfE,Working For It - Bonus Track,spotify:track:0P6RjFd2HgG2AXJadQuGfE,"ZHU, Skrillex, THEY., ",0.0971,0.776,0.715,0.0131,0.247,-6.587,0.0505,99.951,0.494
22Ixvd6v1ofmishJchJfvN,No Limit,spotify:track:22Ixvd6v1ofmishJchJfvN,"Kindred The Family Soul, ",0.55,0.363,0.677,0,0.158,-6.699,0.474,185.426,0.496
25IjPQGriH6U43pgITzSQz,After All This Time,spotify:track:25IjPQGriH6U43pgITzSQz,"The Beautiful Girls, ",0.632,0.843,0.422,0.00046,0.0896,-10.477,0.0655,95.947,0.497
72BlyfR0zO3NWcLZQ1ARcK,Don't Let It Get You Down,spotify:track:72BlyfR0zO3NWcLZQ1ARcK,"Johnnyswim, ",0.0926,0.69,0.657,0.000209,0.12,-4.397,0.0372,140.005,0.498
6G2bxlmIL3nJX1Tsy2sSfO,Gangster - Original Mix,spotify:track:6G2bxlmIL3nJX1Tsy2sSfO,"Firebeatz, ",0.00055,0.827,0.973,0.00000595,0.0497,-2.84,0.333,128.054,0.498
1KqlVt63Q4bl1VdSlymr5C,Riptide,spotify:track:1KqlVt63Q4bl1VdSlymr5C,"Vance Joy, ",0.431,0.484,0.731,0,0.151,-6.694,0.0379,101.654,0.5
4m8ttWM8IKXyhpv89E867J,Cherry Blossom Girl,spotify:track:4m8ttWM8IKXyhpv89E867J,"Air, ",0.362,0.436,0.76,0.955,0.13,-7.906,0.0374,75.012,0.501
7Mw1svSngAwEaKFDjgxdiT,One Click Headshot - Original Mix,spotify:track:7Mw1svSngAwEaKFDjgxdiT,"Feed Me, ",0.000364,0.677,0.91,0.00842,0.35,-4.628,0.063,109.988,0.502
4xRjLDNEMDhafYfo72iZp2,Another You - CID Radio Edit,spotify:track:4xRjLDNEMDhafYfo72iZp2,"Armin van Buuren, Mr. Probz, ",0.366,0.587,0.929,0.011,0.253,-2.473,0.0534,126.021,0.503
37cKyb3sDEt5hRSpBdsrns,Swing Lo Magellan,spotify:track:37cKyb3sDEt5hRSpBdsrns,"Dirty Projectors, ",0.825,0.738,0.366,0.0000269,0.118,-10.231,0.0324,101.031,0.504
5Ikg1hHVz53mrytVXGrztN,"Love, Need And Want You",spotify:track:5Ikg1hHVz53mrytVXGrztN,"Patti LaBelle, ",0.84,0.566,0.494,0,0.322,-9.36,0.0496,150.699,0.505
4gNErDjikE9QUQvkkqoB1S,Blue Moon,spotify:track:4gNErDjikE9QUQvkkqoB1S,"Beck, ",0.178,0.687,0.651,0.00879,0.149,-6.696,0.0255,119.937,0.505
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),spotify:track:7kJlTKjNZVT26iwiDUVhRm,"Dua Lipa, ",0.0188,0.654,0.796,0,0.0948,-4.761,0.122,108.854,0.505
2GhizOuKvp1ERczYqHmhkH,Old Skool,spotify:track:2GhizOuKvp1ERczYqHmhkH,"Armin van Buuren, ",0.000646,0.688,0.946,0.171,0.35,-5.694,0.0637,131.994,0.505
1LAzF3sa7k3QrOKtpCVgLJ,All Yours,spotify:track:1LAzF3sa7k3QrOKtpCVgLJ,"Widowspeak, ",0.0521,0.588,0.507,0.722,0.188,-8.15,0.0297,128.041,0.506
4RMIDsxooqjhLIkxhlWzLa,You,spotify:track:4RMIDsxooqjhLIkxhlWzLa,"Raheem DeVaughn, ",0.429,0.777,0.654,0,0.105,-7.333,0.0336,124.009,0.509
5jI0YSy3aW387FQaXQeiaO,Brother Brother,spotify:track:5jI0YSy3aW387FQaXQeiaO,"Surfalot, ",0.343,0.662,0.558,0.000449,0.28,-7.615,0.0307,124.976,0.509
40ttk439NA9RvbLBJpJU1M,Southern Sun,spotify:track:40ttk439NA9RvbLBJpJU1M,"Boy & Bear, ",0.136,0.538,0.719,0.000394,0.187,-5.94,0.0348,118.315,0.511
7GazZcRE8uDL24PzwyUe2f,Between the Sheets,spotify:track:7GazZcRE8uDL24PzwyUe2f,"The Isley Brothers, ",0.621,0.716,0.435,0,0.0662,-10.502,0.114,83.925,0.512
34oMi39G5RYgaCPwRNJ7OU,They Didn't Believe Me,spotify:track:34oMi39G5RYgaCPwRNJ7OU,"Beegie Adair, ",0.839,0.583,0.233,0.816,0.139,-15.529,0.0354,135.308,0.513
20RMNLkRf91wZ2KpLXmqyq,Ciclos,spotify:track:20RMNLkRf91wZ2KpLXmqyq,"I Can Chase Dragons!, ",0.423,0.818,0.316,0.0576,0.0976,-14.53,0.0907,101.007,0.513
2uUHq7i2gWA162KAoLPWZD,Cream - Radio Edit,spotify:track:2uUHq7i2gWA162KAoLPWZD,"Tujamo, Danny Avila, ",0.0132,0.703,0.997,0.769,0.0775,-2.48,0.0442,127.991,0.513
52IlP9fJ6qgytF2duYrWDM,Géographie - Radio Edit,spotify:track:52IlP9fJ6qgytF2duYrWDM,"Bon Voyage Organisation, ",0.0795,0.605,0.733,0.158,0.0863,-7.602,0.0313,117.994,0.514
2bvJM2iIdMlWEG9lk8dxxw,Something Wrong,spotify:track:2bvJM2iIdMlWEG9lk8dxxw,"Timeflies, ",0.0441,0.712,0.775,0,0.185,-5.452,0.298,94.928,0.514
3yXmslBa2eTtFI2tSXphR1,Earthquake - Radio Edit,spotify:track:3yXmslBa2eTtFI2tSXphR1,"Disco Fries, The Command Sisters, ",0.0775,0.61,0.806,0,0.42,-2.99,0.0574,125.999,0.514
2nhuWw711RfPtIY3NrpOZw,Let's Fall In Love,spotify:track:2nhuWw711RfPtIY3NrpOZw,"Stan Getz, Gerry Mulligan, ",0.817,0.427,0.216,0.00416,0.136,-14.166,0.0348,149.322,0.515
3INugpDQxj3H8UlGg0zigo,Love Jumped Out,spotify:track:3INugpDQxj3H8UlGg0zigo,"Stan Getz, Bob Brookmeyer, ",0.757,0.597,0.263,0.0000144,0.0921,-17.466,0.0468,79.227,0.515
10tMVFMvd9224Zcq4A5dRL,Collide - Chris Lord-Alge Mix aka Radio Edit,spotify:track:10tMVFMvd9224Zcq4A5dRL,"Howie Day, ",0.264,0.56,0.76,0.00000432,0.123,-7.408,0.0321,93.981,0.515
4XcggrvWzPGxlcpSMWqGFW,Night Air,spotify:track:4XcggrvWzPGxlcpSMWqGFW,"Jamie Woon, ",0.569,0.832,0.522,0.0482,0.0953,-11.469,0.154,110.015,0.515
3QNVDWzBXxbwWcBwZc79qM,King of the World,spotify:track:3QNVDWzBXxbwWcBwZc79qM,"First Aid Kit, ",0.0227,0.502,0.753,0,0.0845,-4.764,0.0372,104.623,0.516
5iBKjuwu9ejyHOtK9Vgauy,Broken Drum (feat. Fitz of Fitz and The Tantrums),spotify:track:5iBKjuwu9ejyHOtK9Vgauy,"Cash Cash, Fitz and The Tantrums, ",0.0625,0.657,0.893,0,0.0688,-2.416,0.0739,127.992,0.516
2Y2z7CYY8h4zBqsSvBteAU,Standing on My Own,spotify:track:2Y2z7CYY8h4zBqsSvBteAU,"Max Jury, ",0.218,0.701,0.565,0.024,0.189,-7.174,0.0393,141.999,0.517
6Ecfs0LIfbnRFjBx8dnguQ,Get You Back,spotify:track:6Ecfs0LIfbnRFjBx8dnguQ,"Mayer Hawthorne, ",0.175,0.469,0.47,0,0.0993,-6.197,0.0345,179.757,0.518
4Ce37cRWvM1vIGGynKcs22,Starving,spotify:track:4Ce37cRWvM1vIGGynKcs22,"Hailee Steinfeld, Grey, Zedd, ",0.39,0.712,0.62,0,0.0994,-4.187,0.0888,99.953,0.519
1FdKxh1guv0q8tlUXcJHIM,Like A Boss,spotify:track:1FdKxh1guv0q8tlUXcJHIM,"Dyro, ",0.000829,0.492,0.973,0.0311,0.154,-3.3,0.273,130.016,0.519
2uiTBklIqGQhPYdlUGvPl3,Mojo,spotify:track:2uiTBklIqGQhPYdlUGvPl3,"Booker Ervin, ",0.64,0.477,0.301,0.0000063,0.0881,-15.635,0.0351,174.859,0.52
5yBUA5x8df0ebXvOGzuc0O,Ruin,spotify:track:5yBUA5x8df0ebXvOGzuc0O,"Shawn Mendes, ",0.398,0.669,0.387,0,0.12,-6.624,0.0318,124.93,0.521
6hoRr1KXrixuhILElTIGUM,Effortless,spotify:track:6hoRr1KXrixuhILElTIGUM,"Sabina Ddumba, ",0.192,0.632,0.631,0,0.107,-5.181,0.0433,83.106,0.522
1WXVfFRD89EtVURD4Tbixo,The Breach,spotify:track:1WXVfFRD89EtVURD4Tbixo,"Dustin Tebbutt, ",0.617,0.629,0.586,0.0803,0.129,-8.562,0.0269,102.995,0.523
1vvNmPOiUuyCbgWmtc6yfm,My Way,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,"Calvin Harris, ",0.0935,0.819,0.913,0.0000372,0.161,-3.059,0.0427,119.989,0.523
1KqquoEp6nWY1s46lwFoTF,Still Falling For You - Jonas Blue Remix,spotify:track:1KqquoEp6nWY1s46lwFoTF,"Ellie Goulding, ",0.321,0.678,0.748,0,0.305,-7.626,0.0436,123.009,0.524
4BpERr0wWn65JvErQTfsYK,Make It Up,spotify:track:4BpERr0wWn65JvErQTfsYK,"Shura, ",0.195,0.675,0.734,0.00615,0.129,-8.6,0.0356,120.962,0.526
1AJ6dy0kvwMqGNPAT8XlJp,Pulaski at Night,spotify:track:1AJ6dy0kvwMqGNPAT8XlJp,"Andrew Bird, ",0.67,0.446,0.643,0.000818,0.0951,-7.925,0.0561,99.608,0.527
6OYVeWlKICv4I70RM1yHUC,Sandu,spotify:track:6OYVeWlKICv4I70RM1yHUC,"Clifford Brown, Max Roach Quintet, ",0.651,0.686,0.439,0.167,0.102,-9.304,0.0546,136.452,0.529
13HEIb4DeOsMN8x8SxhzN8,So Much Love,spotify:track:13HEIb4DeOsMN8x8SxhzN8,"Muzzaik, Stadiumx, ",0.000973,0.653,0.934,0.000512,0.144,-2.878,0.295,127.029,0.53
4dARVSVhPP3ZNv7OJiU47t,Find a Way (Anevo Remix) [feat. Rudy],spotify:track:4dARVSVhPP3ZNv7OJiU47t,"Dirty South, Rudy, ",0.0148,0.716,0.833,0.0942,0.0787,-4.036,0.0443,127.006,0.531
3YLjiKf34DECifehm1yauN,Woman Like Me,spotify:track:3YLjiKf34DECifehm1yauN,"Paleo, ",0.782,0.631,0.682,0.00000252,0.16,-4.711,0.0283,79.481,0.532
7gZzWI6yC0Wb8xLcNYoYIg,Am I Wrong,spotify:track:7gZzWI6yC0Wb8xLcNYoYIg,"Anderson .Paak, ScHoolboy Q, ",0.0588,0.729,0.799,0.00218,0.0948,-7.378,0.0779,115.04,0.534
5JGupSc7p3y6FWoWuuOewZ,Give - Radio Version,spotify:track:5JGupSc7p3y6FWoWuuOewZ,"Emil Germ, ",0.228,0.793,0.638,0.00743,0.0705,-7.64,0.0444,105.009,0.534
3gATNBVu8d7oWs9WijPDjD,Pink + White,spotify:track:3gATNBVu8d7oWs9WijPDjD,"Frank Ocean, ",0.674,0.539,0.546,0.0000486,0.422,-7.448,0.106,159.996,0.536
2POSuQsl1kR3kqaJIuLooH,Summer Dream,spotify:track:2POSuQsl1kR3kqaJIuLooH,"Markus Schulz, Mia Koo, ",0.386,0.476,0.799,0,0.186,-5.109,0.257,127.569,0.54
6M3Ks6GEsjZDITfrZrncRK,Jodel,spotify:track:6M3Ks6GEsjZDITfrZrncRK,"João Donato, Seu Trio, ",0.658,0.553,0.7,0.889,0.098,-15.316,0.0496,145.614,0.541
0qweeIYNNLMlGrX4czWMi1,Something,spotify:track:0qweeIYNNLMlGrX4czWMi1,"Phonte, Eric Roberson, ",0.0156,0.639,0.666,0.00000381,0.31,-7.943,0.0549,88.019,0.542
1UXYaXFyEogAXs4ddBnpZg,A Simple Game,spotify:track:1UXYaXFyEogAXs4ddBnpZg,"Billy Ocean, ",0.0689,0.692,0.72,0.000121,0.232,-3.975,0.0434,109.994,0.543
6i0V12jOa3mr6uu4WYhUBr,Heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr,"Twenty One Pilots, ",0.0841,0.732,0.396,0.0000358,0.105,-9.348,0.0286,90.024,0.547
6i0V12jOa3mr6uu4WYhUBr,Heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr,"Twenty One Pilots, ",0.0841,0.732,0.396,0.0000358,0.105,-9.348,0.0286,90.024,0.547
7vWSEWnBtWb48R7gJ6qngk,Fighter Girl,spotify:track:7vWSEWnBtWb48R7gJ6qngk,"Mason Jennings, ",0.465,0.557,0.647,0.00000193,0.123,-6.365,0.0295,77.057,0.548
6wNeKPXF0RDKyvfKfri5hf,Dollhouse,spotify:track:6wNeKPXF0RDKyvfKfri5hf,"Melanie Martinez, ",0.22,0.725,0.708,0,0.777,-5.331,0.0756,130.029,0.55
4ev5Rkbz4eBHm447hrf7pZ,So Into You,spotify:track:4ev5Rkbz4eBHm447hrf7pZ,"Ledisi, ",0.00965,0.68,0.489,0.0000142,0.0737,-6.496,0.0778,82.424,0.552
6liqFYyuPXOxhDorB94vbW,"Odissi, Pt. II (Emotif) [Yuksek Remix]",spotify:track:6liqFYyuPXOxhDorB94vbW,"Chassol, ",0.0631,0.663,0.824,0.278,0.0724,-7.995,0.0573,89.993,0.552
0eIW0BGY63JpCydq9j0oVL,La Rua Madureira,spotify:track:0eIW0BGY63JpCydq9j0oVL,"Pauline Croze, ",0.898,0.583,0.402,0.00000136,0.143,-10.659,0.0317,85.936,0.552
0bIye27QbOvSrTAmCViX5O,La pachanga,spotify:track:0bIye27QbOvSrTAmCViX5O,"Vilma Palma E Vampiros, ",0.00244,0.681,0.918,0.000535,0.119,-4.83,0.0508,105.031,0.552
4ZRfrJz6elmq7cAEizvSTO,Together As One - Radio Edit,spotify:track:4ZRfrJz6elmq7cAEizvSTO,"Dropgun, ",0.099,0.409,0.979,0.00291,0.128,-1.508,0.0501,127.609,0.553
3vEU3RHzVxVloIYEjY3PDb,Feel The Power,spotify:track:3vEU3RHzVxVloIYEjY3PDb,"Julian Jordan, Stino, ",0.0014,0.618,0.966,0.00192,0.146,-4.281,0.0798,128.024,0.555
57V93BKdiPnF1fyBeXvndy,Tonight,spotify:track:57V93BKdiPnF1fyBeXvndy,"An21, Max Vangeli, ",0.00124,0.612,0.922,0.015,0.0468,-4.643,0.083,127.994,0.555
4KWRdYADKz1Fo1eLXWuMLi,All I Ever Think About,spotify:track:4KWRdYADKz1Fo1eLXWuMLi,"Chrisette Michele, ",0.292,0.639,0.724,0,0.11,-4.538,0.082,125.659,0.557
6gsmFgUiSTuinJlScwFODv,I Love You,spotify:track:6gsmFgUiSTuinJlScwFODv,"Faith Evans, ",0.00981,0.489,0.757,0,0.234,-4.062,0.0926,168.004,0.557
7k1AW5eqgkQLnU31CLHUO7,Game Girl,spotify:track:7k1AW5eqgkQLnU31CLHUO7,"Young & Divine, ",0.0738,0.638,0.581,0,0.277,-6.365,0.0348,87.965,0.557
7L7KnCltNM8yXWs3ozuUY1,Dang! (feat. Anderson .Paak),spotify:track:7L7KnCltNM8yXWs3ozuUY1,"Mac Miller, Anderson .Paak, ",0.00826,0.836,0.67,0.000355,0.0837,-6.907,0.23,107.018,0.558
1A5yplwEk6cJbAL63L6bkp,Bailar,spotify:track:1A5yplwEk6cJbAL63L6bkp,"Deorro, Pitbull, Elvis Crespo, ",0.0249,0.75,0.891,0.00000648,0.0569,-3.738,0.227,128.065,0.56
1VCEWYRGhRp6yaCFt7GzA9,The Best Crew,spotify:track:1VCEWYRGhRp6yaCFt7GzA9,"Tep No, ",0.311,0.677,0.738,0.000144,0.138,-6.287,0.0467,98.963,0.561
22DUYHHTOtAwYFnkX7i0Kn,The Night Has a Thousand Eyes,spotify:track:22DUYHHTOtAwYFnkX7i0Kn,"Sonny Rollins, ",0.83,0.702,0.295,0.862,0.109,-14.149,0.0494,129.255,0.561
5kapVb34raTBsynt0Zj6qw,Bossa Antigua,spotify:track:5kapVb34raTBsynt0Zj6qw,"Paul Desmond, ",0.925,0.513,0.292,0.82,0.0824,-18.232,0.0579,97.087,0.564
22Re0OiJOEP7xk5XwshMEA,Don't Need Nobody,spotify:track:22Re0OiJOEP7xk5XwshMEA,"Ellie Goulding, ",0.108,0.72,0.653,0.00000198,0.112,-6.032,0.0359,98.998,0.569
78DVpEWwmJFC25KGz8fJuE,Clavado en un bar,spotify:track:78DVpEWwmJFC25KGz8fJuE,"Maná, ",0.00737,0.634,0.854,0.00000249,0.0664,-3.444,0.0369,148.003,0.57
1Dx8rIZaXzZPvUQRF2j9hB,Sweet Lady,spotify:track:1Dx8rIZaXzZPvUQRF2j9hB,"Tyrese, ",0.233,0.588,0.522,0,0.24,-6.254,0.0383,66.024,0.571
061JLUPX1zwaAfZVqtopAo,Hey,spotify:track:061JLUPX1zwaAfZVqtopAo,"Falls, ",0.13,0.588,0.681,0,0.272,-5.376,0.0274,104.982,0.572
2EWRUGLGX59cwdpIZjmkQO,This Sweet Love,spotify:track:2EWRUGLGX59cwdpIZjmkQO,"James Yuill, ",0.119,0.64,0.619,0.38,0.0597,-8.894,0.0297,115.01,0.572
3qhobDAfBcVoOWZP8Ck8R2,Ophelia,spotify:track:3qhobDAfBcVoOWZP8Ck8R2,"The Lumineers, ",0.613,0.664,0.573,0.000363,0.0857,-6.519,0.0277,76.023,0.573
5GkqK9pWQDOSZ1NKA1hCmD,To Lose Someone,spotify:track:5GkqK9pWQDOSZ1NKA1hCmD,"Taken By Trees, ",0.655,0.735,0.533,0.446,0.1,-13.101,0.0337,94.997,0.575
7mNPYVxyHtEneLo7tjQJMj,Ugly Heart,spotify:track:7mNPYVxyHtEneLo7tjQJMj,"Thyra, ",0.506,0.651,0.437,0,0.101,-8.008,0.0305,94.996,0.575
3zRopmiStbxwO6GAPbzVuk,Hurt Me,spotify:track:3zRopmiStbxwO6GAPbzVuk,"Låpsley, ",0.676,0.661,0.733,0.0000706,0.16,-5.345,0.129,137.904,0.575
1hrzv3L6VgkXub9T34ipcg,O Telefone Tocou Novamente,spotify:track:1hrzv3L6VgkXub9T34ipcg,"Jorge Ben Jor, ",0.573,0.533,0.723,0,0.0996,-7.223,0.0456,87.938,0.575
2OkU57LVQoynnVyLE1LrPN,Renaissance (feat. Clairity),spotify:track:2OkU57LVQoynnVyLE1LrPN,"Steve James, Clairity, ",0.523,0.546,0.466,0.000823,0.0685,-8.337,0.0478,119.584,0.575
3BmwNuqx9pCqjLplOVNBLY,A Puro Dolor,spotify:track:3BmwNuqx9pCqjLplOVNBLY,"Son By Four, ",0.322,0.463,0.876,0.00000132,0.409,-4.837,0.0468,92.092,0.575
3xGea4DXyeushHopGks3y8,Good Love,spotify:track:3xGea4DXyeushHopGks3y8,"Jason Castro, ",0.124,0.572,0.885,0,0.336,-4.196,0.0353,93.037,0.576
08cXy6KUizaAelYXtcew3w,1957,spotify:track:08cXy6KUizaAelYXtcew3w,"Milo Greene, ",0.663,0.388,0.595,0.0000558,0.178,-9.799,0.0325,190.043,0.577
2wmHH8Xc9P2RN6fGDH4ON6,Anniversary - Radio Edit,spotify:track:2wmHH8Xc9P2RN6fGDH4ON6,"Tony! Toni! Toné!, ",0.05,0.707,0.508,0,0.255,-9.629,0.0344,88.989,0.58
3OxuCeQqFNGjLuZUlEXzZp,A Candle's Fire,spotify:track:3OxuCeQqFNGjLuZUlEXzZp,"Beirut, ",0.153,0.588,0.633,0.0000595,0.139,-5.772,0.0392,119.908,0.582
1FFG7xxiIpaw1kfbc402Pp,Just,spotify:track:1FFG7xxiIpaw1kfbc402Pp,"Couzare, Cozy, ",0.0788,0.907,0.58,0.0025,0.133,-7.777,0.0653,120.001,0.582
1J7aG8YZaTJ0FCkcvjsVI5,Canvas,spotify:track:1J7aG8YZaTJ0FCkcvjsVI5,"Ajmw, ",0.371,0.696,0.286,0.681,0.207,-10.793,0.102,92.039,0.582
5zaWOwIvbf8z8zAEpnbEHL,What You Waiting For,spotify:track:5zaWOwIvbf8z8zAEpnbEHL,"Gazzo, SUGARWHISKEY, ",0.0168,0.626,0.916,0.00000331,0.484,-2.554,0.0683,130.044,0.582
2JGSYOFs3qNgd4hhvhrkf8,Home,spotify:track:2JGSYOFs3qNgd4hhvhrkf8,"Islandis, ",0.00084,0.479,0.808,0.0288,0.152,-5.604,0.0673,75.121,0.583
7BSROePF8jz3tVHbafS2P9,All Day Long,spotify:track:7BSROePF8jz3tVHbafS2P9,"KAPPEKOFF, ",0.132,0.651,0.902,0.000768,0.198,-6.379,0.0571,112.399,0.583
34gCuhDGsG4bRPIf9bb02f,Thinking Out Loud,spotify:track:34gCuhDGsG4bRPIf9bb02f,"Ed Sheeran, ",0.474,0.781,0.445,0,0.184,-6.061,0.0295,78.998,0.584
5t5e19EoXJGGt3l6XNnRgx,Invitation (feat. Yade Lauren),spotify:track:5t5e19EoXJGGt3l6XNnRgx,"Yellow Claw, Yade Lauren, ",0.0978,0.598,0.842,0.0000767,0.644,-5.612,0.0815,103.921,0.585
6geba7EiMvkWk7h2XWzjb8,Cambridge Place,spotify:track:6geba7EiMvkWk7h2XWzjb8,"Danny Grissett, Vicente Archer, Kendrick Scott, ",0.757,0.451,0.441,0.811,0.0871,-14.813,0.0353,77.381,0.588
1JPJQLSYAvPp4qnzC8Uk6Y,Lovin' You,spotify:track:1JPJQLSYAvPp4qnzC8Uk6Y,"The O'Jays, ",0.609,0.627,0.422,0.0000171,0.186,-10.814,0.0366,74.824,0.588
5AjFVQrx7ABMWaxQvnz3V5,Saudade Dela,spotify:track:5AjFVQrx7ABMWaxQvnz3V5,"Maria Bethânia, Gilberto Gil, Caetano Veloso, ",0.467,0.766,0.637,0,0.264,-8.528,0.0626,95.136,0.588
2s3cLlYJ45K02djaHIwxUu,1904,spotify:track:2s3cLlYJ45K02djaHIwxUu,"The Tallest Man On Earth, ",0.723,0.51,0.581,0,0.0996,-4.141,0.0266,104.622,0.588
6nnSkEpzo8PmHsOlSopoO6,Can't Seem To Make You Mine,spotify:track:6nnSkEpzo8PmHsOlSopoO6,"The Seeds, ",0.148,0.699,0.384,0,0.121,-13.691,0.044,109.573,0.589
1zEkUwTpz0zKRMPsZdzMbY,Just in Time,spotify:track:1zEkUwTpz0zKRMPsZdzMbY,"Bud Shank, ",0.889,0.606,0.253,0.836,0.147,-14.412,0.0342,88.155,0.59
5E1707ifBAiZp9yJobsebZ,Onde Anda Você,spotify:track:5E1707ifBAiZp9yJobsebZ,"Toquinho, Vinícius de Moraes, ",0.694,0.687,0.39,0.0305,0.0946,-11.662,0.0325,109.654,0.59
